,id.resp_p,proto,duration,orig_bytes,resp_bytes,conn_state,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
11864288,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
23373122,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
26732444,37215,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
2301353,37215,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
1500831,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
28349030,37215,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
33990613,37215,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
10181382,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
9132793,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
15834587,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
37336681,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
40245565,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
30381266,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
7714539,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
53938237,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
18096243,37215,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
43100666,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
53174472,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
43352422,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
47597697,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
8528662,37215,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
29118611,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
45669811,37215,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
48110055,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
10095727,37215,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
41985132,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
24706121,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
47281616,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
28148752,37215,tcp,0 days 00:00:00.000236,0,0,S0,0,S,2,80,0,0,Malicious
48826965,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
12256094,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
9050295,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
32981829,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
2526802,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
8338661,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
38996090,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
10674496,37215,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
39743265,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
44290324,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
11741974,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
29233888,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
50499910,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
7848336,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
36060076,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
8883311,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
11359718,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
27024159,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
21085199,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
789202,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
32485169,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
1385064,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
25873175,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
35637391,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
16409378,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
1883975,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
38227294,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
13055684,37215,tcp,0 days 00:00:00.000003,0,0,S0,0,S,2,80,0,0,Malicious
32214849,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
31530163,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
45084790,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
27912206,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
42412590,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
31789554,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
6922324,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
17221581,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
15714897,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
24039870,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
1950918,37215,tcp,0 days 00:00:00.000234,0,0,S0,0,S,2,80,0,0,Malicious
1618009,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
15908196,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
47242595,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
49143132,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
21618745,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
44992545,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
42413101,37215,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
20969361,37215,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
32561976,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
48794974,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
2958000,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
15137102,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
33694790,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
24125099,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
45852974,37215,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
24130857,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
20182396,37215,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
30012900,37215,tcp,0 days 00:00:00.000004,0,0,S0,0,S,2,80,0,0,Malicious
21689707,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
24674664,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
31296227,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
22049949,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
31989358,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
5126596,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
54855443,37215,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
5560416,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
27755274,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
30070930,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
35823079,37215,tcp,0 days 00:00:00.000004,0,0,S0,0,S,2,80,0,0,Malicious
21706342,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
25111411,37215,tcp,0 days 00:00:00.000003,0,0,S0,0,S,2,80,0,0,Malicious
24240257,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
9942691,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
50530058,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
45459797,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
12163329,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
54419918,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
21850168,37215,tcp,0 days 00:00:00.000004,0,0,S0,0,S,2,80,0,0,Malicious
10649573,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
42612895,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
35244811,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
6310929,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
36231407,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
8002643,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
50589013,37215,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
1961855,37215,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
6244766,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
22137534,37215,tcp,0 days 00:00:00.000003,0,0,S0,0,S,2,80,0,0,Malicious
6365356,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
40889484,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
49865379,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
39989243,37215,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
12816319,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
10597503,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
21919349,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
2975297,37215,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
40812563,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
13800134,37215,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
17130781,37215,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
11241596,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
9859473,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
37767108,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
52696628,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
36897902,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
30239833,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
36087589,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
31172778,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
42959265,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
11591487,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
32963245,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
51867698,37215,tcp,0 days 00:00:00.000003,0,0,S0,0,S,2,80,0,0,Malicious
15452890,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
14338429,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
54046877,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
11524272,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
32887871,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
28999538,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
35832770,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
3032883,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
20543700,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
17684959,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
16231850,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
10695631,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
1532858,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
13825124,37215,tcp,0 days 00:00:00.000004,0,0,S0,0,S,2,80,0,0,Malicious
19811948,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
45264469,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
50694547,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
44838445,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
9689344,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
14372366,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
10014505,37215,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
25041694,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
25943669,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
53101483,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
19767713,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
50793160,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
38793117,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
45580915,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
13582472,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
30053512,37215,tcp,0 days 00:00:00.000009,0,0,S0,0,S,2,80,0,0,Malicious
50296869,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
52845862,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
52130145,37215,tcp,0 days 00:00:00.000003,0,0,S0,0,S,2,80,0,0,Malicious
16444675,37215,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
35125695,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
36495849,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
53144432,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
38005292,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
37694058,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
10856720,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
26030756,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
53431911,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
31571836,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
13905117,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
368653,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
45428507,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
54733154,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
49692390,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
15359381,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
12893022,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
45909913,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
16369541,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
6017206,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
52491757,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
41976815,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
44134117,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
24407046,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
24532467,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
17876614,37215,tcp,0 days 00:00:00.000003,0,0,S0,0,S,2,80,0,0,Malicious
34957400,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
10377318,37215,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
9678516,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
7280746,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
20325279,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
44486878,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
20277301,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
21755836,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
3888422,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
47777917,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
31618884,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
46842425,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
19348624,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
24041278,37215,tcp,0 days 00:00:00.000004,0,0,S0,0,S,2,80,0,0,Malicious
14867994,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
13036530,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
51164053,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
38334848,37215,tcp,0 days 00:00:00.000004,0,0,S0,0,S,2,80,0,0,Malicious
37510323,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
4207374,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
24710564,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
43430622,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
36785888,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
3123140,37215,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
30989051,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
40021208,37215,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
28015499,37215,tcp,0 days 00:00:00.000004,0,0,S0,0,S,2,80,0,0,Malicious
4728791,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
45401497,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
4522549,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
8257467,37215,tcp,0 days 00:00:00.000004,0,0,S0,0,S,2,80,0,0,Malicious
29513523,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
15472042,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
12768145,37215,tcp,0 days 00:00:00.000208,0,0,S0,0,S,2,80,0,0,Malicious
20923895,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
10216703,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
7799634,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
10172493,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
13049304,37215,tcp,0 days 00:00:00.000003,0,0,S0,0,S,2,80,0,0,Malicious
17863907,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
37222735,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
40452397,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
13065439,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
11980834,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
51405627,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
18675889,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
40508962,37215,tcp,0 days 00:00:00.000241,0,0,S0,0,S,2,80,0,0,Malicious
31535945,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
37181832,37215,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
26711497,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
32709940,37215,tcp,0 days 00:00:00.000004,0,0,S0,0,S,2,80,0,0,Malicious
47313750,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
373774,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
29664000,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
13798942,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
27994245,37215,tcp,0 days 00:00:00.000004,0,0,S0,0,S,2,80,0,0,Malicious
4656432,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
31487943,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
54369156,37215,tcp,0 days 00:00:00.000012,0,0,S0,0,S,2,80,0,0,Malicious
20613955,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
53088759,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
16890279,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
26370072,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
46679799,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
1175138,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
9046410,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
49224518,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
33886846,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
28276011,37215,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
660523,37215,tcp,0 days 00:00:00.000006,0,0,S0,0,S,2,80,0,0,Malicious
33792753,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
19419599,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
43053182,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
35459848,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
25461651,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
5055399,37215,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
23245751,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
15699572,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
5078562,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
36751879,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
23124137,37215,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
19362007,37215,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
1232069,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
42852454,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
45943847,37215,tcp,0 days 00:00:00.000231,0,0,S0,0,S,2,80,0,0,Malicious
36479129,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
13726525,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
22770815,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
24335943,37215,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
38699676,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
11881628,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
45150638,37215,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
